Source,Target,Weight,Type
keyboard,key,1,Undirected
keyboard,javascript,1,Undirected
keyboard,js,1,Undirected
shortcuts,terminal,1,Undirected
shortcuts,iterm,1,Undirected
shortcuts,mac,1,Undirected
shortcuts,tips,2,Undirected
shortcuts,macosx,1,Undirected
shortcuts,productivity,1,Undirected
shortcuts,rails,1,Undirected
shortcuts,textmate,1,Undirected
terminal,iterm,1,Undirected
terminal,mac,1,Undirected
terminal,tips,1,Undirected
terminal,macosx,1,Undirected
terminal,productivity,1,Undirected
terminal,utilities,1,Undirected
terminal,tutorial,1,Undirected
terminal,linux,1,Undirected
terminal,unix,1,Undirected
iterm,mac,1,Undirected
iterm,tips,1,Undirected
iterm,macosx,1,Undirected
iterm,productivity,1,Undirected
mac,tips,1,Undirected
mac,macosx,5,Undirected
mac,productivity,1,Undirected
mac,backup,1,Undirected
mac,timemachine,1,Undirected
mac,sparsebundle,1,Undirected
mac,install,1,Undirected
mac,bootstrap,1,Undirected
mac,soft,1,Undirected
mac,hex,1,Undirected
mac,irssi,1,Undirected
mac,guide,1,Undirected
mac,irc,1,Undirected
mac,tutorial,1,Undirected
mac,howto,1,Undirected
mac,screen,1,Undirected
mac,home,1,Undirected
mac,end,1,Undirected
mac,remap,1,Undirected
productivity,textmate,1,Undirected
nginx,software,1,Undirected
nginx,tweaks,1,Undirected
nginx,cache,2,Undirected
nginx,performance,1,Undirected
nginx,webserver,1,Undirected
nginx,apache,1,Undirected
nginx,microcaching,1,Undirected
nginx,sysadmin,1,Undirected
nginx,caching,1,Undirected
nginx,log,1,Undirected
nginx,rotation,1,Undirected
nginx,ubuntu,2,Undirected
nginx,slicehost,1,Undirected
nginx,certificate,2,Undirected
nginx,tutorial,1,Undirected
nginx,оптимизация,1,Undirected
nginx,gzip,1,Undirected
nginx,compression,1,Undirected
nginx,redirect,1,Undirected
nginx,wiki,1,Undirected
nginx,mod_rpaf,1,Undirected
nginx,mod_realip,1,Undirected
nginx,apache2,1,Undirected
nginx,reverse,1,Undirected
tweaks,cache,1,Undirected
tweaks,performance,1,Undirected
tweaks,webserver,1,Undirected
tweaks,apache,1,Undirected
tweaks,microcaching,1,Undirected
tweaks,sysadmin,1,Undirected
tweaks,caching,1,Undirected
webserver,apache,1,Undirected
webserver,microcaching,1,Undirected
webserver,sysadmin,1,Undirected
webserver,caching,1,Undirected
apache,microcaching,1,Undirected
apache,sysadmin,1,Undirected
apache,caching,1,Undirected
microcaching,sysadmin,1,Undirected
microcaching,caching,1,Undirected
sysadmin,caching,1,Undirected
sysadmin,linux,3,Undirected
sysadmin,howto,1,Undirected
sysadmin,unix,2,Undirected
sysadmin,reference,1,Undirected
sysadmin,rails,1,Undirected
sysadmin,commands,2,Undirected
sysadmin,process,1,Undirected
sysadmin,cheatsheet,1,Undirected
caching,varnish,1,Undirected
caching,cloudfront,1,Undirected
caching,architecture,1,Undirected
caching,infrastructure,1,Undirected
caching,hosting,1,Undirected
caching,image,1,Undirected
caching,delivery,1,Undirected
caching,content,1,Undirected
caching,cdn,1,Undirected
caching,rails,1,Undirected
aws,technology,1,Undirected
aws,imgur,1,Undirected
aws,architecture,1,Undirected
aws,stack,1,Undirected
aws,production,1,Undirected
aws,design,1,Undirected
aws,amazon,3,Undirected
aws,scaling,1,Undirected
aws,cost,2,Undirected
aws,effectiveness,1,Undirected
aws,price,2,Undirected
aws,pricing,1,Undirected
aws,comparison,1,Undirected
aws,cheat,1,Undirected
aws,sheet,1,Undirected
technology,imgur,1,Undirected
technology,architecture,1,Undirected
technology,stack,1,Undirected
technology,production,1,Undirected
technology,design,1,Undirected
technology,amazon,1,Undirected
technology,scaling,1,Undirected
technology,startups,1,Undirected
technology,stacks,1,Undirected
technology,tech,2,Undirected
technology,startup,1,Undirected
imgur,architecture,1,Undirected
imgur,stack,1,Undirected
imgur,production,1,Undirected
imgur,design,1,Undirected
imgur,amazon,1,Undirected
imgur,scaling,1,Undirected
production,design,1,Undirected
production,amazon,1,Undirected
production,scaling,1,Undirected
amazon,scaling,1,Undirected
amazon,cost,2,Undirected
amazon,effectiveness,1,Undirected
amazon,price,2,Undirected
amazon,pricing,1,Undirected
amazon,comparison,1,Undirected
amazon,cheat,1,Undirected
amazon,sheet,1,Undirected
RESTful,programming,1,Undirected
RESTful,webdev,1,Undirected
RESTful,dev,1,Undirected
RESTful,bestpractices,1,Undirected
RESTful,api,1,Undirected
RESTful,web,1,Undirected
RESTful,tips,1,Undirected
RESTful,rest,1,Undirected
dev,bestpractices,1,Undirected
dev,api,1,Undirected
dev,web,1,Undirected
dev,tips,1,Undirected
dev,rest,1,Undirected
rest,json,1,Undirected
rest,documentation,1,Undirected
rest,doc,1,Undirected
rest,docs,1,Undirected
rest,documenting,1,Undirected
rest,tool,1,Undirected
models,active_record,1,Undirected
models,programming,1,Undirected
models,patterns,1,Undirected
models,development,1,Undirected
models,rails,1,Undirected
models,ruby,1,Undirected
models,tips,1,Undirected
models,oop,1,Undirected
models,refactoring,1,Undirected
models,graph,1,Undirected
models,tree,1,Undirected
models,nested,1,Undirected
models,set,1,Undirected
models,mysql,1,Undirected
models,sql,1,Undirected
models,postgresql,1,Undirected
active_record,programming,1,Undirected
active_record,patterns,1,Undirected
active_record,development,1,Undirected
active_record,rails,1,Undirected
active_record,ruby,1,Undirected
active_record,tips,1,Undirected
active_record,oop,1,Undirected
active_record,refactoring,1,Undirected
process,picture,1,Undirected
process,tools,1,Undirected
process,remove,1,Undirected
process,background,1,Undirected
process,images,1,Undirected
process,processing,1,Undirected
process,image,1,Undirected
process,online,1,Undirected
process,photoshop,1,Undirected
process,processess,1,Undirected
process,guides,1,Undirected
process,tutorials,1,Undirected
process,description,1,Undirected
process,playbook,1,Undirected
process,thoughtbot,1,Undirected
process,cheatsheet,1,Undirected
picture,tools,1,Undirected
picture,remove,1,Undirected
picture,background,1,Undirected
picture,images,1,Undirected
picture,processing,1,Undirected
picture,image,1,Undirected
picture,online,1,Undirected
picture,photoshop,1,Undirected
remove,background,1,Undirected
remove,images,1,Undirected
remove,processing,1,Undirected
remove,image,1,Undirected
remove,online,1,Undirected
remove,photoshop,1,Undirected
background,images,1,Undirected
background,processing,1,Undirected
background,image,1,Undirected
background,online,1,Undirected
background,photoshop,1,Undirected
background,nature,1,Undirected
background,music,1,Undirected
background,relax,1,Undirected
processing,image,3,Undirected
processing,online,1,Undirected
processing,photoshop,1,Undirected
processing,photo,1,Undirected
processing,operation,1,Undirected
processing,operations,1,Undirected
processing,digital,1,Undirected
processing,filter,1,Undirected
processing,автоматическая,1,Undirected
processing,обработка,1,Undirected
processing,текста,1,Undirected
processing,морфология,1,Undirected
processing,синтаксис,1,Undirected
processing,анализ,1,Undirected
image,online,1,Undirected
image,photoshop,2,Undirected
image,delivery,1,Undirected
image,content,1,Undirected
image,cdn,1,Undirected
image,photo,3,Undirected
image,algorithm,2,Undirected
image,math,1,Undirected
image,overlay,1,Undirected
image,blending,1,Undirected
image,blend,1,Undirected
image,filter,2,Undirected
image,operation,1,Undirected
image,operations,1,Undirected
image,digital,1,Undirected
image,form,1,Undirected
online,photoshop,1,Undirected
online,music,1,Undirected
online,tool,2,Undirected
online,web2.0,1,Undirected
online,webdesign,3,Undirected
online,colours,1,Undirected
online,colour,1,Undirected
online,colorscheme,1,Undirected
online,colors,1,Undirected
online,wireframe,2,Undirected
online,mockup,2,Undirected
online,web,1,Undirected
online,uml,1,Undirected
online,chart,1,Undirected
online,drawing,1,Undirected
online,diagram,1,Undirected
online,prototype,2,Undirected
online,prototyping,1,Undirected
online,wireframes,1,Undirected
online,startup,1,Undirected
online,бухгалтерия,1,Undirected
online,бизнес,1,Undirected
online,radio,1,Undirected
html5,html,3,Undirected
html5,review,1,Undirected
chefspec,bdd,2,Undirected
chefspec,chef,2,Undirected
chefspec,tdd,2,Undirected
chefspec,video,1,Undirected
chefspec,testing,1,Undirected
chefspec,infrastructure,1,Undirected
bdd,chef,2,Undirected
bdd,tdd,3,Undirected
bdd,video,1,Undirected
bdd,testing,1,Undirected
bdd,infrastructure,1,Undirected
bdd,agile,1,Undirected
bdd,best,2,Undirected
bdd,practices,2,Undirected
chef,tdd,2,Undirected
chef,video,1,Undirected
infrastructure,chef,1,Undirected
infrastructure,tdd,1,Undirected
infrastructure,hosting,1,Undirected
infrastructure,image,1,Undirected
infrastructure,delivery,1,Undirected
infrastructure,content,1,Undirected
infrastructure,cdn,1,Undirected
system,file,1,Undirected
system,distributed,1,Undirected
system,storage,1,Undirected
fibers,threads,1,Undirected
fibers,ruby,1,Undirected
fibers,concurrency,1,Undirected
fibers,fiber,1,Undirected
concurrency,fiber,1,Undirected
concurrency,phibers,1,Undirected
concurrency,parallel,1,Undirected
ipo,startup equity,1,Undirected
ipo,funds,1,Undirected
ipo,funding,1,Undirected
ipo,equity,1,Undirected
ipo,seed,1,Undirected
ipo,startups,1,Undirected
ipo,rounds,1,Undirected
ipo,investment,1,Undirected
startup equity,funds,1,Undirected
startup equity,funding,1,Undirected
startup equity,equity,1,Undirected
startup equity,seed,1,Undirected
startup equity,startups,1,Undirected
startup equity,rounds,1,Undirected
startup equity,investment,1,Undirected
funds,funding,1,Undirected
funds,equity,1,Undirected
funds,seed,1,Undirected
funds,startups,1,Undirected
funds,rounds,1,Undirected
funds,investment,1,Undirected
funding,equity,1,Undirected
funding,seed,1,Undirected
funding,startups,1,Undirected
funding,rounds,1,Undirected
funding,investment,1,Undirected
equity,seed,1,Undirected
equity,startups,1,Undirected
equity,rounds,1,Undirected
equity,investment,1,Undirected
seed,startups,1,Undirected
seed,rounds,1,Undirected
seed,investment,1,Undirected
startups,rounds,1,Undirected
startups,investment,1,Undirected
startups,stacks,1,Undirected
startups,tech,1,Undirected
startups,startup,1,Undirected
rounds,investment,1,Undirected
investment,invest,1,Undirected
investment,money,1,Undirected
investment,angel,1,Undirected
clojure,tutorials,1,Undirected
clojure,programming,1,Undirected
clojure,functional,1,Undirected
clojure,tutorial,1,Undirected
clojure,jvm,1,Undirected
clojure,java,1,Undirected
clojure,wiki,1,Undirected
clojure,reference,1,Undirected
clojure,lisp,1,Undirected
functional,tutorial,1,Undirected
functional,jvm,1,Undirected
functional,java,1,Undirected
functional,wiki,1,Undirected
functional,reference,1,Undirected
functional,lisp,1,Undirected
wiki,reference,1,Undirected
wiki,lisp,1,Undirected
stacks,tech,1,Undirected
stacks,startup,1,Undirected
startup,money,1,Undirected
startup,ideas,2,Undirected
startup,business,4,Undirected
startup,sites,1,Undirected
startup,launch,1,Undirected
startup,seo,1,Undirected
startup,entrepreneurship,1,Undirected
startup,marketing,1,Undirected
startup,site,1,Undirected
startup,analytics,1,Undirected
startup,time,1,Undirected
startup,machine,1,Undirected
startup,tools,1,Undirected
startup,бухгалтерия,1,Undirected
startup,бизнес,2,Undirected
math,formulas,1,Undirected
math,programming,1,Undirected
math,stats,1,Undirected
math,tutorial,1,Undirected
math,algorithms,1,Undirected
math,analytics,1,Undirected
math,mathematics,1,Undirected
math,reference,1,Undirected
math,statistics,1,Undirected
math,overlay,1,Undirected
math,blending,1,Undirected
math,blend,1,Undirected
math,photoshop,1,Undirected
formulas,programming,1,Undirected
formulas,stats,1,Undirected
formulas,tutorial,1,Undirected
formulas,algorithms,1,Undirected
formulas,analytics,1,Undirected
formulas,mathematics,1,Undirected
formulas,reference,1,Undirected
formulas,statistics,1,Undirected
stats,tutorial,1,Undirected
stats,algorithms,1,Undirected
stats,analytics,1,Undirected
stats,mathematics,1,Undirected
stats,reference,1,Undirected
stats,statistics,1,Undirected
algorithms,analytics,1,Undirected
algorithms,mathematics,1,Undirected
algorithms,reference,1,Undirected
algorithms,statistics,1,Undirected
algorithms,popularity,1,Undirected
algorithms,algorithm,3,Undirected
algorithms,performance,1,Undirected
algorithms,big o notation,1,Undirected
algorithms,tagcloud,1,Undirected
algorithms,tagging,1,Undirected
analytics,mathematics,1,Undirected
analytics,reference,1,Undirected
analytics,statistics,1,Undirected
mathematics,reference,1,Undirected
mathematics,statistics,1,Undirected
screen,tmux,1,Undirected
screen,console,1,Undirected
screen,tools,1,Undirected
screen,terminal,1,Undirected
screen,utilities,1,Undirected
screen,tutorial,2,Undirected
screen,linux,2,Undirected
screen,unix,1,Undirected
tmux,console,1,Undirected
tmux,tools,1,Undirected
tmux,terminal,1,Undirected
tmux,utilities,1,Undirected
tmux,tutorial,1,Undirected
tmux,linux,1,Undirected
tmux,unix,1,Undirected
console,tools,1,Undirected
console,terminal,1,Undirected
console,utilities,1,Undirected
console,tutorial,1,Undirected
console,linux,1,Undirected
console,unix,1,Undirected
utilities,tutorial,1,Undirected
utilities,linux,1,Undirected
utilities,unix,1,Undirected
howto,unix,1,Undirected
howto,reference,1,Undirected
howto,export,1,Undirected
howto,screen,1,Undirected
screencasts,zsh,1,Undirected
screencasts,ohmyzsh,1,Undirected
screencasts,tips,1,Undirected
screencasts,bash,1,Undirected
ohmyzsh,tips,1,Undirected
ohmyzsh,bash,1,Undirected
tags,hierarchial,1,Undirected
tags,postgresql,1,Undirected
tags,hstore,1,Undirected
tags,nosql,1,Undirected
tags,array,1,Undirected
tags,tag,1,Undirected
tags,cloud,1,Undirected
tags,algorithm,1,Undirected
tags,algorithms,1,Undirected
tags,tagcloud,1,Undirected
tags,tagging,1,Undirected
hierarchial,postgresql,2,Undirected
hierarchial,hstore,1,Undirected
hierarchial,nosql,1,Undirected
hierarchial,array,1,Undirected
hierarchial,data,1,Undirected
hierarchial,models,1,Undirected
hierarchial,graph,1,Undirected
hierarchial,tree,1,Undirected
hierarchial,nested,1,Undirected
hierarchial,set,1,Undirected
hierarchial,mysql,1,Undirected
hierarchial,sql,1,Undirected
nosql,array,1,Undirected
nosql,sql,1,Undirected
nosql,mysql,1,Undirected
nosql,map-reduce,1,Undirected
nosql,mongodb,1,Undirected
array,expand,1,Undirected
array,split,1,Undirected
array,argument,1,Undirected
array,arguments,1,Undirected
agile,tdd,1,Undirected
depops,chef,1,Undirected
travis,foodcritic,1,Undirected
travis,chef,1,Undirected
foodcritic,chef,1,Undirected
merge,git,1,Undirected
merge,rebase,1,Undirected
git,rebase,2,Undirected
git,gitignore,1,Undirected
git,ignore,1,Undirected
git,committer,1,Undirected
git,author,1,Undirected
git,change,1,Undirected
git,hosting,1,Undirected
git,free,1,Undirected
git,collaboration,1,Undirected
git,github,1,Undirected
git,gitorious,1,Undirected
git,pull,1,Undirected
git,auto,1,Undirected
git,svn,1,Undirected
git,submodule,1,Undirected
git,cleanup,1,Undirected
git,mess,1,Undirected
git,cheatsheet,3,Undirected
git,documentation,1,Undirected
git,reference,1,Undirected
git,tutorial,1,Undirected
git,guide,1,Undirected
git,filetype:png,1,Undirected
git,media:image,1,Undirected
rebase,pull,1,Undirected
rebase,auto,1,Undirected
gc,garbage,1,Undirected
gc,collection,1,Undirected
gc,optimize,1,Undirected
garbage,collection,1,Undirected
garbage,optimize,1,Undirected
collection,optimize,1,Undirected
optimize,performance,1,Undirected
optimize,development,1,Undirected
optimize,mobile,1,Undirected
optimize,api,1,Undirected
optimize,rest,1,Undirected
optimize,test,1,Undirected
exec,command,1,Undirected
exec,shell,1,Undirected
command,shell,1,Undirected
command,reference,1,Undirected
command,linux,1,Undirected
command,commandline,1,Undirected
cucumber,step,1,Undirected
cucumber,definitions,1,Undirected
cucumber,bdd,3,Undirected
cucumber,best,2,Undirected
cucumber,practices,2,Undirected
cucumber,js,1,Undirected
step,definitions,1,Undirected
semicolon,style,1,Undirected
semicolon,guide,1,Undirected
style,guide,2,Undirected
style,ruby,1,Undirected
guide,styleguide,1,Undirected
guide,code,1,Undirected
guide,ruby,2,Undirected
guide,error,1,Undirected
guide,guides,1,Undirected
guide,callbacks,1,Undirected
guide,irc,1,Undirected
guide,howto,1,Undirected
guide,screen,1,Undirected
continuous,integration,1,Undirected
versions,runtime,1,Undirected
versions,mri,1,Undirected
versions,jruby,1,Undirected
versions,rubinius,1,Undirected
runtime,mri,1,Undirected
runtime,jruby,1,Undirected
runtime,rubinius,1,Undirected
mri,jruby,1,Undirected
mri,rubinius,1,Undirected
jruby,rubinius,1,Undirected
parser,compiler,1,Undirected
parser,racc,1,Undirected
compiler,racc,1,Undirected
hang,freeze,1,Undirected
hang,bug,1,Undirected
freeze,bug,1,Undirected
freeze,script,1,Undirected
story,cucumber,1,Undirected
story,bdd,1,Undirected
best,practices,2,Undirected
processess,guides,1,Undirected
processess,tutorials,1,Undirected
processess,description,1,Undirected
guides,tutorials,1,Undirected
guides,description,1,Undirected
guides,documentation,1,Undirected
guides,callbacks,1,Undirected
methodologies,processes,1,Undirected
methodologies,process,1,Undirected
methodologies,development,1,Undirected
methodologies,playbook,1,Undirected
methodologies,thoughtbot,1,Undirected
processes,process,1,Undirected
processes,development,1,Undirected
processes,playbook,1,Undirected
processes,thoughtbot,1,Undirected
playbook,thoughtbot,1,Undirected
explain,performance,1,Undirected
explain,analyzer,1,Undirected
analyzer,monitor,1,Undirected
analyzer,tools,1,Undirected
analyzer,hacking,1,Undirected
analyzer,security,1,Undirected
analyzer,http,1,Undirected
analyzer,ssl,1,Undirected
analyzer,proxy,1,Undirected
analyzer,log,1,Undirected
analyzer,ruby,1,Undirected
analyzer,rails,1,Undirected
analyzer,rubyonrails,1,Undirected
phibers,parallel,1,Undirected
matrix,matrices,1,Undirected
matrix,math,1,Undirected
matrix,image,1,Undirected
matrix,processing,1,Undirected
matrix,operation,1,Undirected
matrix,operations,1,Undirected
matrix,digital,1,Undirected
matrix,filter,1,Undirected
matrices,math,1,Undirected
raining,sound,1,Undirected
raining,music,1,Undirected
coding,sound,1,Undirected
coding,music,1,Undirected
lectures,video,1,Undirected
lectures,online,1,Undirected
ui,framework,2,Undirected
ui,css,1,Undirected
ui,html,1,Undirected
ui,design,3,Undirected
ui,webdesign,4,Undirected
ui,template,1,Undirected
ui,web,4,Undirected
ui,prototyping,2,Undirected
ui,wireframe,2,Undirected
ui,prototype,2,Undirected
template,web,1,Undirected
template,boilerplate,1,Undirected
ssh,security,1,Undirected
ssh,server,1,Undirected
ssh,linux,1,Undirected
ssh,unix,1,Undirected
ssh,tricks,1,Undirected
ssh,tips,1,Undirected
ssh,sshd,1,Undirected
ssh,environment,1,Undirected
ssh,path,1,Undirected
ssh,workaround,1,Undirected
raid,software,1,Undirected
raid,hardware,1,Undirected
raid,differences,1,Undirected
raid,comparision,1,Undirected
hardware,differences,1,Undirected
hardware,comparision,1,Undirected
hardware,upgrade,1,Undirected
hardware,ram,1,Undirected
hardware,memory,1,Undirected
hardware,ssd,1,Undirected
hardware,diy,1,Undirected
hardware,for:khekkly,1,Undirected
hardware,wifi,1,Undirected
differences,comparision,1,Undirected
password,crack,1,Undirected
password,word,1,Undirected
password,list,1,Undirected
password,dictionary,1,Undirected
crack,word,1,Undirected
crack,list,1,Undirected
crack,dictionary,1,Undirected
word,list,1,Undirected
word,dictionary,1,Undirected
word,html,1,Undirected
word,cleaner,1,Undirected
list,dictionary,1,Undirected
list,webdev,1,Undirected
list,billing,1,Undirected
list,черный,1,Undirected
list,список,1,Undirected
list,банков,1,Undirected
spec,rspec,3,Undirected
spec,documentation,1,Undirected
spec,presentation,1,Undirected
spec,test,2,Undirected
spec,testing,2,Undirected
spec,terms,1,Undirected
spec,terminology,1,Undirected
spec,specs,1,Undirected
business,organization,1,Undirected
business,ип,1,Undirected
business,деньги,1,Undirected
business,ооо,1,Undirected
business,model,1,Undirected
business,payments,1,Undirected
business,sites,2,Undirected
business,launch,1,Undirected
business,seo,1,Undirected
business,entrepreneurship,1,Undirected
business,site,1,Undirected
business,analytics,1,Undirected
business,top,1,Undirected
business,trends,1,Undirected
business,jobs,1,Undirected
business,online,1,Undirected
business,tools,1,Undirected
business,бухгалтерия,1,Undirected
business,бизнес,2,Undirected
vps,vds,2,Undirected
vps,server,3,Undirected
vps,hosting,2,Undirected
vps,dedicated,1,Undirected
vps,comparision,1,Undirected
vps,rubyonrails,1,Undirected
vps,bootstrap,1,Undirected
vps,slice,1,Undirected
vds,server,2,Undirected
vds,hosting,2,Undirected
vds,dedicated,1,Undirected
vds,comparision,1,Undirected
hosting,dedicated,1,Undirected
hosting,hoster,1,Undirected
hosting,comparision,1,Undirected
hosting,image,1,Undirected
hosting,delivery,1,Undirected
hosting,content,1,Undirected
hosting,cdn,1,Undirected
hosting,free,2,Undirected
hosting,collaboration,1,Undirected
hosting,github,1,Undirected
hosting,gitorious,1,Undirected
linode,digitalocean,1,Undirected
linode,server,1,Undirected
linode,hosting,1,Undirected
linode,hoster,1,Undirected
linode,vps,1,Undirected
linode,vds,1,Undirected
linode,comparision,1,Undirected
digitalocean,server,1,Undirected
digitalocean,hosting,1,Undirected
digitalocean,hoster,1,Undirected
digitalocean,vps,1,Undirected
digitalocean,vds,1,Undirected
digitalocean,comparision,1,Undirected
hoster,vps,1,Undirected
hoster,vds,1,Undirected
hoster,comparision,1,Undirected
free,opensource,1,Undirected
free,forum,1,Undirected
free,community,1,Undirected
free,mailing,1,Undirected
free,list,1,Undirected
free,webdesign,3,Undirected
free,icon,4,Undirected
free,design,4,Undirected
free,icons,4,Undirected
free,ssl,1,Undirected
free,svg,1,Undirected
free,png,1,Undirected
free,collaboration,1,Undirected
free,github,1,Undirected
free,gitorious,1,Undirected
free,online,1,Undirected
free,prototype,1,Undirected
free,wireframe,1,Undirected
free,wireframes,1,Undirected
free,mockup,1,Undirected
free,apps,1,Undirected
free,svn,1,Undirected
forum,community,1,Undirected
forum,mailing,1,Undirected
forum,list,1,Undirected
community,mailing,1,Undirected
community,list,1,Undirected
mailing,list,1,Undirected
tricks,objectivec,1,Undirected
tricks,xcode,1,Undirected
tricks,instagram,1,Undirected
tricks,postgres,1,Undirected
objectivec,xcode,3,Undirected
objectivec,ruby motion,1,Undirected
objectivec,programming,2,Undirected
objectivec,tutorial,1,Undirected
objectivec,rubymotion,1,Undirected
objectivec,ruby,1,Undirected
objectivec,iphone,2,Undirected
objectivec,games,1,Undirected
objectivec,game,1,Undirected
objectivec,developer,1,Undirected
objectivec,apps,1,Undirected
objectivec,macosx,1,Undirected
objectivec,osx,1,Undirected
objectivec,tools,1,Undirected
objectivec,software,1,Undirected
objectivec,mac,1,Undirected
objectivec,libraries,1,Undirected
objectivec,libs,1,Undirected
objectivec,lib,1,Undirected
objectivec,library,1,Undirected
objectivec,notifications,1,Undirected
xcode,ruby motion,1,Undirected
xcode,programming,1,Undirected
xcode,tutorial,1,Undirected
xcode,rubymotion,1,Undirected
xcode,ruby,1,Undirected
xcode,iphone,1,Undirected
xcode,games,1,Undirected
xcode,game,1,Undirected
instagram,postgres,1,Undirected
backgrounds,templates,1,Undirected
cheatsheet,documentation,1,Undirected
cheatsheet,reference,1,Undirected
cheatsheet,tutorial,1,Undirected
cheatsheet,guide,1,Undirected
cheatsheet,cheat,1,Undirected
cheatsheet,sheet,1,Undirected
cheatsheet,ruby,3,Undirected
cheatsheet,filetype:png,1,Undirected
cheatsheet,media:image,1,Undirected
cheatsheet,ror,1,Undirected
cheatsheet,cheatsheets,1,Undirected
refactor,refactoring,1,Undirected
refactor,smell,1,Undirected
memory,linux,2,Undirected
memory,tuning,1,Undirected
memory,ssd,1,Undirected
memory,diy,1,Undirected
memory,gc,1,Undirected
stub,mock,1,Undirected
stub,spy,1,Undirected
stub,double,1,Undirected
stub,rspec,1,Undirected
stub,spec,1,Undirected
stub,test,1,Undirected
stub,testing,1,Undirected
stub,terms,1,Undirected
stub,terminology,1,Undirected
mock,spy,1,Undirected
mock,double,1,Undirected
mock,rspec,1,Undirected
mock,spec,1,Undirected
mock,test,1,Undirected
mock,testing,1,Undirected
mock,terms,1,Undirected
mock,terminology,1,Undirected
spy,double,1,Undirected
spy,rspec,1,Undirected
spy,spec,1,Undirected
spy,test,1,Undirected
spy,testing,1,Undirected
spy,terms,1,Undirected
spy,terminology,1,Undirected
double,rspec,1,Undirected
double,spec,1,Undirected
double,test,1,Undirected
double,testing,1,Undirected
double,terms,1,Undirected
double,terminology,1,Undirected
double,margin,1,Undirected
double,fix,1,Undirected
double,ie6,1,Undirected
double,css,1,Undirected
double,html,1,Undirected
terms,terminology,1,Undirected
localization,internationalization,1,Undirected
localization,l10n,1,Undirected
localization,i18n,1,Undirected
internationalization,l10n,1,Undirected
internationalization,i18n,1,Undirected
l10n,i18n,1,Undirected
throw,catch,1,Undirected
throw,rescue,1,Undirected
catch,rescue,1,Undirected
ec2,amazon,1,Undirected
ec2,aws,1,Undirected
ec2,cost,1,Undirected
ec2,effectiveness,1,Undirected
ec2,price,1,Undirected
ec2,pricing,1,Undirected
ec2,comparison,1,Undirected
cost,effectiveness,1,Undirected
cost,price,2,Undirected
cost,pricing,1,Undirected
cost,comparison,1,Undirected
cost,cheat,1,Undirected
cost,sheet,1,Undirected
effectiveness,price,1,Undirected
effectiveness,pricing,1,Undirected
effectiveness,comparison,1,Undirected
price,pricing,1,Undirected
price,comparison,1,Undirected
price,cheat,1,Undirected
price,sheet,1,Undirected
pricing,comparison,1,Undirected
tests,tdd,1,Undirected
tests,specs,1,Undirected
themes,colors,1,Undirected
cheat,sheet,2,Undirected
cheat,rails,1,Undirected
cheat,ruby,1,Undirected
cheat,fallout,1,Undirected
sheet,rails,1,Undirected
sheet,ruby,1,Undirected
doc,docs,2,Undirected
doc,documenting,1,Undirected
doc,tool,1,Undirected
docs,documenting,1,Undirected
docs,tool,1,Undirected
docs,rubyonrails,1,Undirected
docs,reference,1,Undirected
documenting,tool,1,Undirected
tool,web2.0,1,Undirected
tool,webdesign,2,Undirected
tool,colours,1,Undirected
tool,colour,1,Undirected
tool,colorscheme,1,Undirected
tool,colors,1,Undirected
tool,diagram,1,Undirected
tool,prototype,1,Undirected
tool,prototyping,1,Undirected
srp,oop,1,Undirected
srp,single,1,Undirected
srp,responsibility,1,Undirected
srp,principle,1,Undirected
single,responsibility,1,Undirected
single,principle,1,Undirected
responsibility,principle,1,Undirected
shard,sharding,1,Undirected
toggle,button,1,Undirected
toggle,checkbox,1,Undirected
button,checkbox,1,Undirected
button,html,1,Undirected
button,design,1,Undirected
button,css3,1,Undirected
button,buttons,1,Undirected
button,assets,1,Undirected
button,images,1,Undirected
button,pictures,1,Undirected
button,icons,1,Undirected
button,icon,1,Undirected
beanstalk,beanstalkd,1,Undirected
beanstalk,frontend,1,Undirected
beanstalkd,frontend,1,Undirected
delayed_job,frontend,1,Undirected
usb,stick,1,Undirected
usb,install,1,Undirected
usb,live,1,Undirected
usb,cd,1,Undirected
stick,install,1,Undirected
stick,live,1,Undirected
stick,cd,1,Undirected
install,live,1,Undirected
install,cd,1,Undirected
install,bootstrap,1,Undirected
live,cd,1,Undirected
live,http,1,Undirected
live,streaming,2,Undirected
live,segmenter,1,Undirected
live,ffmpeg,1,Undirected
live,smooth,1,Undirected
vpn,linux,1,Undirected
vpn,pptp,1,Undirected
vpn,pptpd,1,Undirected
vpn,ubuntu,1,Undirected
pptp,pptpd,1,Undirected
pptp,ubuntu,1,Undirected
pptpd,ubuntu,1,Undirected
graph,tree,1,Undirected
graph,nested,1,Undirected
graph,set,1,Undirected
graph,mysql,1,Undirected
graph,sql,1,Undirected
graph,postgresql,1,Undirected
graph,scheme,1,Undirected
tree,nested,1,Undirected
tree,set,1,Undirected
tree,mysql,2,Undirected
tree,sql,1,Undirected
tree,postgresql,1,Undirected
tree,деревья,1,Undirected
tree,дерево,1,Undirected
nested,set,1,Undirected
nested,mysql,1,Undirected
nested,sql,1,Undirected
nested,postgresql,1,Undirected
set,mysql,1,Undirected
set,sql,1,Undirected
set,postgresql,1,Undirected
mysql,sql,2,Undirected
mysql,postgresql,1,Undirected
mysql,map-reduce,1,Undirected
mysql,mongodb,1,Undirected
mysql,access,1,Undirected
